Company Name,Ticker,Exchange,Sector,Industry,Optionable,Last Close,Beta,Market Cap (mil),Month of Fiscal Yr End,P/E (Trailing 12 Months),P/E (F1),P/E (F2),F0 Consensus Est.,F1 Consensus Est.,F2 Consensus Est.,EPS Growth F1,EPS Growth F2,F1 PEG,F2 PEG,PEG Ratio
TaskUs,TASK,NSDQ,Computer and Technology,Computers - IT Services,YES,12.13,2.4,1177.81,12,8.79,9.7,8.54,1.39,1.25,1.42,-0.1007194244604316,0.13599999999999995,-0.963071428571429,0.6279411764705883,2.62
Taboola.com,TBLA,NSDQ,Computer and Technology,Computers - IT Services,YES,3.48,1.53,1036.88,12,20.47,348.0,7.57,0.34,0.01,0.46,-0.9705882352941176,45.0,-3.5854545454545454,0.0016822222222222223,
Teradata,TDC,NYSE,Computer and Technology,Computer- Storage Devices,YES,56.29,0.94,5690.92,12,35.18,28.72,23.43,1.61,1.96,2.4,0.217391304347826,0.22448979591836732,1.3211200000000005,1.0437,1.64
Atlassian,TEAM,NSDQ,Computer and Technology,Internet - Software,YES,180.43,0.76,46371.81,6,111.38,85.59,61.47,1.74,2.11,2.93,0.21264367816091947,0.3886255924170618,4.025043243243244,1.581728048780487,4.28
TE Connectivity,TEL,NYSE,Computer and Technology,Electronics - Miscellaneous Components,YES,142.77,1.33,44986.83,9,20.63,21.75,19.13,7.3,6.56,7.46,-0.10136986301369866,0.13719512195121958,-2.1456081081081075,1.3943644444444436,3.14
Tenable Holdings,TENB,NSDQ,Computer and Technology,Internet - Software,YES,42.84,1.23,4919.46,12,99.63,72.0,56.46,0.32,0.6,0.76,0.8749999999999999,0.2666666666666667,0.822857142857143,2.11725,
Teradyne,TER,NSDQ,Computer and Technology,Electronics - Testing Equipment,YES,116.25,1.53,18023.25,12,30.35,42.15,26.7,4.07,2.76,4.35,-0.321867321867322,0.5760869565217391,-1.309545801526717,0.46347169811320754,5.61
TIM,TIMB,NYSE,Computer and Technology,Wireless Non-US ,YES,14.56,0.79,7049.37,12,20.22,17.98,13.93,0.65,0.81,1.04,0.2461538461538462,0.2839506172839506,0.7304374999999999,0.49057826086956524,1.62
Tencent Music Entertainment Group,TME,NYSE,Computer and Technology,Internet - Content,YES,7.38,0.81,12509.67,12,15.7,12.84,11.35,0.44,0.57,0.65,0.29545454545454536,0.1403508771929826,0.4345846153846155,0.8086874999999992,0.47
TMobile US,TMUS,NSDQ,Computer and Technology,Wireless National,YES,138.0,0.56,165585.16,12,30.07,19.7,14.51,1.98,7.0,9.51,2.535353535353535,0.35857142857142854,0.07770119521912351,0.40466135458167335,
Trimble,TRMB,NSDQ,Computer and Technology,Electronics - Miscellaneous Products,YES,53.72,1.58,13308.96,12,20.5,20.57,18.85,2.64,2.61,2.85,-0.011363636363636458,0.09195402298850583,-18.10159999999985,2.049937499999998,2.06
Taiwan Semiconductor,TSM,NYSE,Computer and Technology,Semiconductor - Circuit Foundry,YES,104.79,1.08,543448.94,12,16.2,19.93,16.86,6.4,5.26,6.22,-0.1781250000000001,0.18250950570342206,-1.1188771929824557,0.9237875,3.69
The Trade Desk,TTD,NSDQ,Computer and Technology,Internet - Services,YES,90.69,1.73,44333.77,12,84.76,72.75,59.47,1.03,1.25,1.52,0.2135922330097087,0.21600000000000003,3.4060227272727275,2.7532407407407407,3.03
TTM Technologies,TTMI,NSDQ,Computer and Technology,Electronics - Miscellaneous Components,YES,14.01,1.42,1437.23,12,8.29,14.75,10.94,1.72,0.95,1.28,-0.4476744186046512,0.34736842105263166,-0.3294805194805195,0.31493939393939385,
Twilio,TWLO,NYSE,Computer and Technology,Internet - Software,YES,66.47,1.38,12225.93,12,214.42,48.13,39.71,-0.46,1.38,1.67,-3.9999999999999996,0.21014492753623193,-0.12032500000000003,1.8896482758620685,
Texas Instruments,TXN,NSDQ,Computer and Technology,Semiconductor - General,YES,183.4,1.01,166463.72,12,20.65,24.58,23.1,9.23,7.46,7.94,-0.1917659804983749,0.06434316353887405,-1.2817706214689262,3.590124999999997,2.63
Tyler Technologies,TYL,NYSE,Computer and Technology,Business - Software Services,YES,421.75,0.83,17682.0,12,57.3,55.61,48.26,7.57,7.58,8.74,0.0013210039630118609,0.15303430079155675,420.96770000000896,3.153541379310344,
Unity Software,U,NYSE,Computer and Technology,Internet - Software,YES,46.08,2.37,17448.54,12,,123.59,58.33,-0.33,0.37,0.79,-2.121212121212121,1.1351351351351353,-0.5826385714285715,0.5138595238095237,
Uber Technologies,UBER,NYSE,Computer and Technology,Internet - Services,YES,45.51,1.21,92104.37,12,,910.2,54.01,-5.15,0.05,0.84,-1.0097087378640777,15.799999999999997,-9.01448076923077,0.03418354430379747,20.44
Ubiquiti,UI,NYSE,Computer and Technology,Wireless Equipment,YES,180.71,1.27,10922.43,6,27.46,16.44,13.18,7.14,10.99,13.71,0.5392156862745099,0.24749772520473162,0.30488727272727273,0.5325301470588234,
United Microelectronics,UMC,NYSE,Computer and Technology,Electronics - Semiconductors,YES,7.95,1.27,19882.55,12,7.16,10.19,9.58,1.18,0.78,0.83,-0.33898305084745756,0.06410256410256401,-0.300605,1.494480000000002,4.23
Upwork,UPWK,NSDQ,Computer and Technology,Internet - Services,YES,10.9,1.53,1454.79,12,,41.13,18.48,-0.14,0.26,0.59,-2.857142857142857,1.269230769230769,-0.143955,0.14560000000000003,
United States Cellular,USM,NYSE,Computer and Technology,Wireless National,YES,15.84,0.75,1341.94,12,,32.33,33.23,0.29,0.49,0.48,0.6896551724137931,-0.02040816326530614,0.46878499999999995,-16.282699999999984,
Veeco Instruments,VECO,NSDQ,Computer and Technology,Electronics - Manufacturing Machinery,YES,26.71,1.23,1380.72,12,18.05,20.31,16.29,1.52,1.32,1.64,-0.13157894736842102,0.2424242424242423,-1.5435600000000003,0.6719625000000004,
Veeva Systems,VEEV,NYSE,Computer and Technology,Internet - Software,YES,206.87,0.96,33145.51,1,49.02,45.24,38.41,4.19,4.57,5.39,0.0906921241050119,0.1794310722100655,4.988305263157897,2.140654878048782,2.23
Vertex,VERX,NSDQ,Computer and Technology,Internet - Software,YES,19.69,0.5,2984.59,12,65.63,55.94,44.75,0.28,0.35,0.44,0.2499999999999998,0.25714285714285723,2.2376000000000014,1.7402777777777771,5.19
Viavi Solutions,VIAV,NSDQ,Computer and Technology,Communication - Components,YES,11.07,0.85,2462.51,6,16.04,18.07,12.3,0.53,0.61,0.9,0.150943396226415,0.47540983606557385,1.1971375000000006,0.2587241379310345,
Vipshop,VIPS,NYSE,Computer and Technology,Internet - Delivery Services,YES,17.45,0.5,10224.1,12,9.86,9.06,8.37,1.46,1.92,2.09,0.3150684931506849,0.08854166666666663,0.28755652173913043,0.9453176470588239,
VMware,VMW,NYSE,Computer and Technology,Computer - Software,YES,159.22,0.72,68521.22,1,23.66,23.3,21.14,6.37,6.83,7.53,0.07221350078492934,0.102489019033675,3.2265434782608704,2.0626599999999993,2.59
Vodafone Group,VOD,NSDQ,Computer and Technology,Wireless Non-US ,YES,9.49,0.79,25673.28,3,,10.62,9.17,1.23,0.89,1.03,-0.2764227642276423,0.15730337078651688,-0.38419411764705874,0.5829499999999999,3.47
Varonis Systems,VRNS,NSDQ,Computer and Technology,Security,YES,26.39,0.85,2895.31,12,101.5,82.47,72.3,0.15,0.32,0.37,1.1333333333333335,0.15624999999999997,0.7276764705882351,4.627200000000001,
Verint Systems,VRNT,NSDQ,Computer and Technology,Computer - Software,YES,39.62,0.97,2547.03,1,15.66,14.92,13.41,2.5,2.65,2.95,0.05999999999999996,0.11320754716981142,2.486666666666668,1.1845499999999989,1.49
VeriSign,VRSN,NSDQ,Computer and Technology,Internet - Software and Services,YES,215.31,0.99,22413.0,12,33.02,31.16,28.15,6.08,6.91,7.65,0.13651315789473686,0.10709117221418238,2.2825638554216865,2.6286013513513504,
Vertiv,VRT,NYSE,Computer and Technology,Computers - IT Services,YES,26.35,1.48,10006.05,12,31.0,21.08,17.76,0.55,1.25,1.48,1.2727272727272725,0.184,0.16562857142857143,0.965217391304348,0.52
Viasat,VSAT,NSDQ,Computer and Technology,Wireless Equipment,YES,29.83,1.22,2294.3,3,2.18,26.87,20.72,12.82,1.11,1.44,-0.9134165366614665,0.29729729729729715,-0.29417028181041843,0.6969454545454549,
Vishay Intertechnology,VSH,NYSE,Computer and Technology,Semiconductor - Discretes,YES,29.49,1.3,4119.22,12,9.13,12.55,13.59,3.24,2.35,2.17,-0.27469135802469136,-0.07659574468085113,-0.45687640449438205,-1.7742499999999986,
Verizon Communications,VZ,NYSE,Computer and Technology,Wireless National,YES,31.46,0.38,132257.58,12,6.27,6.71,6.72,5.18,4.69,4.68,-0.09459459459459447,-0.0021321961620470523,-0.709342857142858,-31.516799999997872,1.92
Waters,WAT,NYSE,Computer and Technology,Instruments - Scientific,YES,269.83,0.86,15929.03,12,23.02,21.44,19.22,11.92,12.58,14.04,0.055369127516778534,0.11605723370429245,3.872193939393939,1.6560794520547955,2.85
Weibo,WB,NSDQ,Computer and Technology,Internet - Content,YES,13.92,0.52,3259.88,12,6.39,6.53,5.73,2.14,2.13,2.43,-0.00467289719626179,0.14084507042253536,-13.974199999999676,0.4068299999999996,0.56
WESCO International,WCC,NYSE,Computer and Technology,Electronics - Parts Distribution,YES,172.24,2.01,8831.13,12,10.4,9.89,9.26,16.11,17.41,18.6,0.08069522036002488,0.06835152211372782,1.2255992307692298,1.3547613445378137,0.99
Workday,WDAY,NSDQ,Computer and Technology,Internet - Software,YES,228.25,1.26,59573.25,1,55.4,43.14,36.22,3.54,5.29,6.3,0.4943502824858757,0.19092627599243853,0.8726605714285715,1.8970673267326736,1.75
Wipro Limited,WIT,NYSE,Computer and Technology,Business - Software Services,YES,5.05,0.81,27664.01,3,19.42,18.88,17.57,0.25,0.27,0.29,0.08000000000000007,0.07407407407407393,2.3599999999999977,2.3719500000000044,2.1
Wix.com,WIX,NSDQ,Computer and Technology,Computers - IT Services,YES,83.1,1.23,4718.04,12,57.71,36.75,27.4,-0.74,2.26,3.03,-4.054054054054054,0.34070796460176994,-0.09065,0.8042077922077921,
Watts Water Technologies,WTS,NYSE,Computer and Technology,Instruments - Control,YES,184.46,1.03,6154.71,12,24.86,25.37,24.92,7.08,7.27,7.4,0.026836158192090325,0.017881705639614963,9.453663157894761,13.936030769230687,3.17
Woodward,WWD,NSDQ,Computer and Technology,Instruments - Control,YES,120.4,1.46,7224.0,9,40.4,33.58,29.47,2.65,3.59,4.09,0.35471698113207545,0.1392757660167131,0.9466702127659574,2.1159459999999997,2.49
Yelp,YELP,NYSE,Computer and Technology,Internet - Content,YES,42.02,1.45,2892.58,12,77.82,45.06,26.76,0.53,0.93,1.57,0.7547169811320755,0.6881720430107526,0.597045,0.38885625000000007,
JOYY,YY,NSDQ,Computer and Technology,Internet - Services,YES,34.49,0.57,2401.69,12,11.89,44.79,31.35,1.87,0.77,1.1,-0.5882352941176471,0.42857142857142866,-0.7614299999999999,0.7314999999999998,
Ziff Davis,ZD,NSDQ,Computer and Technology,Internet - Software,YES,74.08,1.2,3502.72,12,11.36,11.84,11.02,6.74,6.26,6.72,-0.07121661721068255,0.07348242811501597,-1.6625333333333319,1.4996782608695651,
Zillow Group Class A,ZG,NSDQ,Computer and Technology,Internet - Services,YES,52.8,1.7,12356.17,12,37.45,45.13,29.46,1.51,1.17,1.79,-0.22516556291390732,0.52991452991453,-2.0043029411764706,0.5559387096774192,4.34
ZoomInfo Technologies,ZI,NSDQ,Computer and Technology,Computer - Integrated Systems,YES,28.89,0.93,11623.28,12,30.41,28.86,24.35,0.84,1.0,1.19,0.19047619047619052,0.18999999999999995,1.5151499999999998,1.2815789473684216,1.99
Zoom Video Communications,ZM,NSDQ,Computer and Technology,Internet - Software,YES,72.84,-0.22,21673.15,1,16.19,17.01,16.94,3.95,4.28,4.3,0.08354430379746837,0.004672897196261582,2.0360454545454543,36.25160000000078,0.68
Zscaler,ZS,NSDQ,Computer and Technology,Internet - Services,YES,151.82,0.85,22149.2,7,109.22,92.97,72.14,0.65,1.63,2.1,1.5076923076923074,0.2883435582822087,0.6166377551020409,2.5018765957446796,1.53
Zuora,ZUO,NYSE,Computer and Technology,Internet - Software,YES,11.13,1.79,1527.04,1,,74.2,55.65,-0.15,0.15,0.2,-2.0,0.3333333333333335,-0.371,1.669499999999999,
